405	-1	0.693097	
406	-2	0.692947	
407	-1	0.693097	
408	0	0.693147	
409	1	0.693097	
410	0	0.693147	
411	1	0.693097	
412	2	0.692947	
413	1	0.693097	
414	2	0.692947	
415	3	0.692697	
416	4	0.692347	
417	5	0.691897	
418	6	0.691346	
419	5	0.691897	
420	4	0.692347	
421	5	0.691897	
422	4	0.692347	
423	5	0.691897	
424	6	0.691346	
425	7	0.690695	
426	6	0.691346	
427	5	0.691897	
428	4	0.692347	
429	5	0.691897	
430	6	0.691346	
431	5	0.691897	
432	6	0.691346	
433	5	0.691897	
434	4	0.692347	
435	3	0.692697	
436	4	0.692347	
437	3	0.692697	
438	2	0.692947	
439	1	0.693097	
440	2	0.692947	
441	1	0.693097	
442	2	0.692947	
443	3	0.692697	
444	2	0.692947	
445	1	0.693097	
446	2	0.692947	
447	3	0.692697	
448	2	0.692947	
449	1	0.693097	
450	0	0.693147	
451	1	0.693097	
452	2	0.692947	
453	3	0.692697	
454	2	0.692947	
455	3	0.692697	
456	2	0.692947	
457	1	0.693097	
458	2	0.692947	
459	1	0.693097	
460	2	0.692947	
461	1	0.693097	
462	0	0.693147	
463	-1	0.693097	
464	0	0.693147	
465	1	0.693097	
466	2	0.692947	
467	1	0.693097	
468	0	0.693147	
469	-1	0.693097	
470	-2	0.692947	
471	-3	0.692697	
472	-2	0.692947	
473	-3	0.692697	
474	-4	0.692347	
475	-5	0.691897	
476	-4	0.692347	
477	-5	0.691897	
478	-4	0.692347	
479	-5	0.691897	
480	-4	0.692347	
481	-3	0.692697	
482	-2	0.692947	
483	-3	0.692697	
484	-2	0.692947	
485	-1	0.693097	
486	0	0.693147	
487	-1	0.693097	
488	0	0.693147	
489	1	0.693097	
490	0	0.693147	
491	1	0.693097	
492	2	0.692947	
493	1	0.693097	
494	2	0.692947	
495	1	0.693097	
496	2	0.692947	
497	1	0.693097	
498	0	0.693147	
499	1	0.693097	
500	2	0.692947	
501	3	0.692697	
502	4	0.692347	
503	3	0.692697	
504	2	0.692947	
505	1	0.693097	
506	2	0.692947	
507	3	0.692697	
508	4	0.692347	
509	3	0.692697	
510	4	0.692347	
511	3	0.692697	
512	4	0.692347	
513	3	0.692697	
514	4	0.692347	
515	3	0.692697	
516	2	0.692947	
517	1	0.693097	
518	2	0.692947	
519	1	0.693097	
520	2	0.692947	
521	1	0.693097	
522	2	0.692947	
523	1	0.693097	
524	0	0.693147	
525	-1	0.693097	
526	-2	0.692947	
527	-3	0.692697	
528	-4	0.692347	
529	-5	0.691897	
530	-4	0.692347	
531	-5	0.691897	
532	-6	0.691346	
533	-5	0.691897	
534	-4	0.692347	
535	-3	0.692697	
536	-2	0.692947	
537	-3	0.692697	
538	-2	0.692947	
539	-1	0.693097	
540	0	0.693147	
541	-1	0.693097	
542	0	0.693147	
543	1	0.693097	
544	2	0.692947	
545	3	0.692697	
546	4	0.692347	
547	3	0.692697	
548	2	0.692947	
549	1	0.693097	
550	0	0.693147	
551	-1	0.693097	
552	0	0.693147	
553	1	0.693097	
554	2	0.692947	
555	1	0.693097	
556	0	0.693147	
557	-1	0.693097	
558	0	0.693147	
559	-1	0.693097	
560	-2	0.692947	
561	-3	0.692697	
562	-4	0.692347	
563	-5	0.691897	
564	-4	0.692347	
565	-3	0.692697	
566	-4	0.692347	
567	-5	0.691897	
568	-4	0.692347	
569	-3	0.692697	
570	-2	0.692947	
571	-1	0.693097	
572	-2	0.692947	
573	-1	0.693097	
574	-2	0.692947	
575	-1	0.693097	
576	-2	0.692947	
577	-3	0.692697	
578	-4	0.692347	
579	-3	0.692697	
580	-4	0.692347	
581	-5	0.691897	
582	-4	0.692347	
583	-3	0.692697	
584	-2	0.692947	
585	-1	0.693097	
586	0	0.693147	
587	-1	0.693097	
588	0	0.693147	
589	1	0.693097	
590	2	0.692947	
591	1	0.693097	
592	2	0.692947	
593	1	0.693097	
594	0	0.693147	
595	-1	0.693097	
596	-2	0.692947	
597	-3	0.692697	
598	-4	0.692347	
599	-5	0.691897	
600	-6	0.691346	
601	-7	0.690695	
602	-8	0.689944	
603	-9	0.689092	
604	-8	0.689944	
605	-9	0.689092	
606	-10	0.688139	
607	-9	0.689092	
608	-8	0.689944	
609	-7	0.690695	
610	-8	0.689944	
611	-9	0.689092	
612	-8	0.689944	
613	-7	0.690695	
614	-6	0.691346	
615	-7	0.690695	
616	-8	0.689944	
617	-7	0.690695	
618	-6	0.691346	
619	-5	0.691897	
620	-4	0.692347	
621	-5	0.691897	
622	-6	0.691346	
623	-7	0.690695	
624	-8	0.689944	
625	-7	0.690695	
626	-8	0.689944	
627	-7	0.690695	
628	-8	0.689944	
629	-9	0.689092	
630	-8	0.689944	
631	-7	0.690695	
632	-6	0.691346	
633	-5	0.691897	
634	-4	0.692347	
635	-5	0.691897	
636	-6	0.691346	
637	-7	0.690695	
638	-6	0.691346	
639	-5	0.691897	
640	-4	0.692347	
641	-3	0.692697	
642	-2	0.692947	
643	-1	0.693097	
644	0	0.693147	
645	1	0.693097	
646	0	0.693147	
647	1	0.693097	
648	2	0.692947	
649	1	0.693097	
650	2	0.692947	
651	3	0.692697	
652	4	0.692347	
653	5	0.691897	
654	4	0.692347	
655	3	0.692697	
656	2	0.692947	
657	1	0.693097	
658	0	0.693147	
659	1	0.693097	
660	2	0.692947	
661	1	0.693097	
662	0	0.693147	
663	1	0.693097	
664	2	0.692947	
665	1	0.693097	
666	2	0.692947	
667	3	0.692697	
668	2	0.692947	
669	3	0.692697	
670	2	0.692947	
671	1	0.693097	
672	2	0.692947	
673	3	0.692697	
674	4	0.692347	
675	5	0.691897	
676	4	0.692347	
677	3	0.692697	
678	2	0.692947	
679	1	0.693097	
680	2	0.692947	
681	3	0.692697	
682	2	0.692947	
683	1	0.693097	
684	0	0.693147	
685	1	0.693097	
686	0	0.693147	
687	1	0.693097	
688	2	0.692947	
689	3	0.692697	
690	4	0.692347	
691	3	0.692697	
692	4	0.692347	
693	3	0.692697	
694	4	0.692347	
695	5	0.691897	
696	6	0.691346	
697	5	0.691897	
698	6	0.691346	
699	7	0.690695	
700	6	0.691346	
701	7	0.690695	
702	8	0.689944	
703	7	0.690695	
704	8	0.689944	
705	7	0.690695	
706	8	0.689944	
707	7	0.690695	
708	8	0.689944	
709	7	0.690695	
710	6	0.691346	
711	5	0.691897	
712	6	0.691346	
713	5	0.691897	
714	4	0.692347	
715	3	0.692697	
716	4	0.692347	
717	5	0.691897	
718	6	0.691346	
719	5	0.691897	
720	4	0.692347	
721	3	0.692697	
722	2	0.692947	
723	3	0.692697	
724	4	0.692347	
725	5	0.691897	
726	4	0.692347	
727	3	0.692697	
728	2	0.692947	
729	3	0.692697	
730	2	0.692947	
731	3	0.692697	
732	2	0.692947	
733	1	0.693097	
734	2	0.692947	
735	1	0.693097	
736	2	0.692947	
737	3	0.692697	
738	4	0.692347	
739	5	0.691897	
740	6	0.691346	
741	7	0.690695	
742	6	0.691346	
743	5	0.691897	
744	4	0.692347	
745	3	0.692697	
746	4	0.692347	
747	5	0.691897	
748	6	0.691346	
749	5	0.691897	
750	4	0.692347	
751	3	0.692697	
752	2	0.692947	
753	3	0.692697	
754	2	0.692947	
755	1	0.693097	
756	0	0.693147	
757	1	0.693097	
758	0	0.693147	
759	-1	0.693097	
760	0	0.693147	
761	1	0.693097	
762	0	0.693147	
763	1	0.693097	
764	0	0.693147	
765	1	0.693097	
766	0	0.693147	
767	-1	0.693097	
768	0	0.693147	
769	1	0.693097	
770	0	0.693147	
771	1	0.693097	
772	2	0.692947	
773	1	0.693097	
774	2	0.692947	
775	3	0.692697	
776	2	0.692947	
777	3	0.692697	
778	2	0.692947	
